data,label
. 136 s 139 i 615 n 283 Shift 643 ( 313 m 211 a 152 t,1
s 139 i 615 n 283 Shift 643 ( 313 m 211 a 152 t 594 h,1
i 615 n 283 Shift 643 ( 313 m 211 a 152 t 594 h 313 .,1
n 283 Shift 643 ( 313 m 211 a 152 t 594 h 313 . 340 p,1
Shift 643 ( 313 m 211 a 152 t 594 h 313 . 340 p 332 i,1
( 313 m 211 a 152 t 594 h 313 . 340 p 332 i 300 /,1
m 211 a 152 t 594 h 313 . 340 p 332 i 300 / 431 2,1
a 152 t 594 h 313 . 340 p 332 i 300 / 431 2 248 Shift,1
t 594 h 313 . 340 p 332 i 300 / 431 2 248 Shift 96 ),1
h 313 . 340 p 332 i 300 / 431 2 248 Shift 96 ) 277 ),1
. 340 p 332 i 300 / 431 2 248 Shift 96 ) 277 ) 577 Enter,1
p 332 i 300 / 431 2 248 Shift 96 ) 277 ) 577 Enter 221 p,1
i 300 / 431 2 248 Shift 96 ) 277 ) 577 Enter 221 p 109 r,1
/ 431 2 248 Shift 96 ) 277 ) 577 Enter 221 p 109 r 102 i,1
2 248 Shift 96 ) 277 ) 577 Enter 221 p 109 r 102 i 133 n,1
Shift 96 ) 277 ) 577 Enter 221 p 109 r 102 i 133 n 295 t,1
) 277 ) 577 Enter 221 p 109 r 102 i 133 n 295 t 76 Shift,1
) 577 Enter 221 p 109 r 102 i 133 n 295 t 76 Shift 583 (,1
Enter 221 p 109 r 102 i 133 n 295 t 76 Shift 583 ( 269 [,1
p 109 r 102 i 133 n 295 t 76 Shift 583 ( 269 [ 312 Shift,1
"r 102 i 133 n 295 t 76 Shift 583 ( 269 [ 312 Shift 569 """,1
"i 133 n 295 t 76 Shift 583 ( 269 [ 312 Shift 569 "" 118 o",1
"n 295 t 76 Shift 583 ( 269 [ 312 Shift 569 "" 118 o 80 r",1
"t 76 Shift 583 ( 269 [ 312 Shift 569 "" 118 o 80 r 92 a",1
"Shift 583 ( 269 [ 312 Shift 569 "" 118 o 80 r 92 a 225 n",1
"( 269 [ 312 Shift 569 "" 118 o 80 r 92 a 225 n 58 g",1
"[ 312 Shift 569 "" 118 o 80 r 92 a 225 n 58 g 235 e",1
"Shift 569 "" 118 o 80 r 92 a 225 n 58 g 235 e 307 s",1
""" 118 o 80 r 92 a 225 n 58 g 235 e 307 s 192 Shift",1
"o 80 r 92 a 225 n 58 g 235 e 307 s 192 Shift 622 """,1
"r 92 a 225 n 58 g 235 e 307 s 192 Shift 622 "" 474 ,",1
"a 225 n 58 g 235 e 307 s 192 Shift 622 "" 474 , 280 Shift",1
"n 58 g 235 e 307 s 192 Shift 622 "" 474 , 280 Shift 358 """,1
"g 235 e 307 s 192 Shift 622 "" 474 , 280 Shift 358 "" 83 t",1
"e 307 s 192 Shift 622 "" 474 , 280 Shift 358 "" 83 t 532 a",1
"s 192 Shift 622 "" 474 , 280 Shift 358 "" 83 t 532 a 223 b",1
"Shift 622 "" 474 , 280 Shift 358 "" 83 t 532 a 223 b 152 l",1
""" 474 , 280 Shift 358 "" 83 t 532 a 223 b 152 l 244 e",1
", 280 Shift 358 "" 83 t 532 a 223 b 152 l 244 e 231 s",1
"Shift 358 "" 83 t 532 a 223 b 152 l 244 e 231 s 204 Shift",1
""" 83 t 532 a 223 b 152 l 244 e 231 s 204 Shift 5700 """,1
"t 532 a 223 b 152 l 244 e 231 s 204 Shift 5700 "" 304 /",1
"a 223 b 152 l 244 e 231 s 204 Shift 5700 "" 304 / 611 Backspace",1
"b 152 l 244 e 231 s 204 Shift 5700 "" 304 / 611 Backspace 575 ]",1
"l 244 e 231 s 204 Shift 5700 "" 304 / 611 Backspace 575 ] 273 Shift",1
"e 231 s 204 Shift 5700 "" 304 / 611 Backspace 575 ] 273 Shift 274 )",1
"s 204 Shift 5700 "" 304 / 611 Backspace 575 ] 273 Shift 274 ) 508 Shift",1
"Shift 5700 "" 304 / 611 Backspace 575 ] 273 Shift 274 ) 508 Shift 531 Enter",1
""" 304 / 611 Backspace 575 ] 273 Shift 274 ) 508 Shift 531 Enter 142 p",1
/ 611 Backspace 575 ] 273 Shift 274 ) 508 Shift 531 Enter 142 p 98 r,1
Backspace 575 ] 273 Shift 274 ) 508 Shift 531 Enter 142 p 98 r 108 i,1
] 273 Shift 274 ) 508 Shift 531 Enter 142 p 98 r 108 i 107 n,1
Shift 274 ) 508 Shift 531 Enter 142 p 98 r 108 i 107 n 289 t,1
) 508 Shift 531 Enter 142 p 98 r 108 i 107 n 289 t 177 Shift,1
Shift 531 Enter 142 p 98 r 108 i 107 n 289 t 177 Shift 672 (,1
Enter 142 p 98 r 108 i 107 n 289 t 177 Shift 672 ( 68 w,1
p 98 r 108 i 107 n 289 t 177 Shift 672 ( 68 w 218 e,1
r 108 i 107 n 289 t 177 Shift 672 ( 68 w 218 e 130 i,1
i 107 n 289 t 177 Shift 672 ( 68 w 218 e 130 i 123 g,1
n 289 t 177 Shift 672 ( 68 w 218 e 130 i 123 g 120 h,1
t 177 Shift 672 ( 68 w 218 e 130 i 123 g 120 h 640 t,1
Shift 672 ( 68 w 218 e 130 i 123 g 120 h 640 t 957 /,1
( 68 w 218 e 130 i 123 g 120 h 640 t 957 / 144 Shift,1
w 218 e 130 i 123 g 120 h 640 t 957 / 144 Shift 343 (,1
e 130 i 123 g 120 h 640 t 957 / 144 Shift 343 ( 153 h,1
i 123 g 120 h 640 t 957 / 144 Shift 343 ( 153 h 150 e,1
g 120 h 640 t 957 / 144 Shift 343 ( 153 h 150 e 240 i,1
h 640 t 957 / 144 Shift 343 ( 153 h 150 e 240 i 124 g,1
t 957 / 144 Shift 343 ( 153 h 150 e 240 i 124 g 1182 h,1
/ 144 Shift 343 ( 153 h 150 e 240 i 124 g 1182 h 939 t,1
Shift 343 ( 153 h 150 e 240 i 124 g 1182 h 939 t 164 Shift,1
( 153 h 150 e 240 i 124 g 1182 h 939 t 164 Shift 395 *,1
h 150 e 240 i 124 g 1182 h 939 t 164 Shift 395 * 159 h,1
e 240 i 124 g 1182 h 939 t 164 Shift 395 * 159 h 147 e,1
i 124 g 1182 h 939 t 164 Shift 395 * 159 h 147 e 183 i,1
g 1182 h 939 t 164 Shift 395 * 159 h 147 e 183 i 144 g,1
h 939 t 164 Shift 395 * 159 h 147 e 183 i 144 g 121 h,1
t 164 Shift 395 * 159 h 147 e 183 i 144 g 121 h 513 t,1
Shift 395 * 159 h 147 e 183 i 144 g 121 h 513 t 392 Shift,1
* 159 h 147 e 183 i 144 g 121 h 513 t 392 Shift 100 ),1
h 147 e 183 i 144 g 121 h 513 t 392 Shift 100 ) 291 ),1
e 183 i 144 g 121 h 513 t 392 Shift 100 ) 291 ) 708 Enter,1
i 144 g 121 h 513 t 392 Shift 100 ) 291 ) 708 Enter 169 p,1
g 121 h 513 t 392 Shift 100 ) 291 ) 708 Enter 169 p 80 r,1
h 513 t 392 Shift 100 ) 291 ) 708 Enter 169 p 80 r 89 i,1
t 392 Shift 100 ) 291 ) 708 Enter 169 p 80 r 89 i 132 n,1
Shift 100 ) 291 ) 708 Enter 169 p 80 r 89 i 132 n 254 t,1
) 291 ) 708 Enter 169 p 80 r 89 i 132 n 254 t 68 Shift,1
) 708 Enter 169 p 80 r 89 i 132 n 254 t 68 Shift 900 (,1
Enter 169 p 80 r 89 i 132 n 254 t 68 Shift 900 ( 115 x,1
p 80 r 89 i 132 n 254 t 68 Shift 900 ( 115 x 376 SPACE,1
r 89 i 132 n 254 t 68 Shift 900 ( 115 x 376 SPACE 123 i,1
i 132 n 254 t 68 Shift 900 ( 115 x 376 SPACE 123 i 183 f,1
n 254 t 68 Shift 900 ( 115 x 376 SPACE 123 i 183 f 501 SPACE,1
t 68 Shift 900 ( 115 x 376 SPACE 123 i 183 f 501 SPACE 241 x,1
Shift 900 ( 115 x 376 SPACE 123 i 183 f 501 SPACE 241 x 173 SPACE,1
( 115 x 376 SPACE 123 i 183 f 501 SPACE 241 x 173 SPACE 116 Shift,1
x 376 SPACE 123 i 183 f 501 SPACE 241 x 173 SPACE 116 Shift 292 >,1
SPACE 123 i 183 f 501 SPACE 241 x 173 SPACE 116 Shift 292 > 219 =,1
i 183 f 501 SPACE 241 x 173 SPACE 116 Shift 292 > 219 = 1130 SPACE,1
f 501 SPACE 241 x 173 SPACE 116 Shift 292 > 219 = 1130 SPACE 94 y,1
SPACE 241 x 173 SPACE 116 Shift 292 > 219 = 1130 SPACE 94 y 244 SPACE,1
x 173 SPACE 116 Shift 292 > 219 = 1130 SPACE 94 y 244 SPACE 160 e,1
SPACE 116 Shift 292 > 219 = 1130 SPACE 94 y 244 SPACE 160 e 96 l,1
Shift 292 > 219 = 1130 SPACE 94 y 244 SPACE 160 e 96 l 84 s,1
> 219 = 1130 SPACE 94 y 244 SPACE 160 e 96 l 84 s 508 e,1
= 1130 SPACE 94 y 244 SPACE 160 e 96 l 84 s 508 e 304 SPACE,1
SPACE 94 y 244 SPACE 160 e 96 l 84 s 508 e 304 SPACE 124 y,1
y 244 SPACE 160 e 96 l 84 s 508 e 304 SPACE 124 y 149 Shift,1
SPACE 160 e 96 l 84 s 508 e 304 SPACE 124 y 149 Shift 263 ),1
e 96 l 84 s 508 e 304 SPACE 124 y 149 Shift 263 ) 604 Enter,1
l 84 s 508 e 304 SPACE 124 y 149 Shift 263 ) 604 Enter 152 p,1
s 508 e 304 SPACE 124 y 149 Shift 263 ) 604 Enter 152 p 99 r,1
e 304 SPACE 124 y 149 Shift 263 ) 604 Enter 152 p 99 r 105 i,1
SPACE 124 y 149 Shift 263 ) 604 Enter 152 p 99 r 105 i 112 n,1
y 149 Shift 263 ) 604 Enter 152 p 99 r 105 i 112 n 282 t,1
Shift 263 ) 604 Enter 152 p 99 r 105 i 112 n 282 t 89 Shift,1
) 604 Enter 152 p 99 r 105 i 112 n 282 t 89 Shift 828 (,1
Enter 152 p 99 r 105 i 112 n 282 t 89 Shift 828 ( 143 s,1
p 99 r 105 i 112 n 282 t 89 Shift 828 ( 143 s 236 [,1
r 105 i 112 n 282 t 89 Shift 828 ( 143 s 236 [ 611 0,1
i 112 n 282 t 89 Shift 828 ( 143 s 236 [ 611 0 1006 ],1
n 282 t 89 Shift 828 ( 143 s 236 [ 611 0 1006 ] 503 .,1
t 89 Shift 828 ( 143 s 236 [ 611 0 1006 ] 503 . 345 u,1
Shift 828 ( 143 s 236 [ 611 0 1006 ] 503 . 345 u 106 p,1
( 143 s 236 [ 611 0 1006 ] 503 . 345 u 106 p 111 p,1
s 236 [ 611 0 1006 ] 503 . 345 u 106 p 111 p 80 e,1
[ 611 0 1006 ] 503 . 345 u 106 p 111 p 80 e 986 r,1
0 1006 ] 503 . 345 u 106 p 111 p 80 e 986 r 113 Shift,1
] 503 . 345 u 106 p 111 p 80 e 986 r 113 Shift 184 (,1
. 345 u 106 p 111 p 80 e 986 r 113 Shift 184 ( 251 ),1
u 106 p 111 p 80 e 986 r 113 Shift 184 ( 251 ) 590 SPACE,1
p 111 p 80 e 986 r 113 Shift 184 ( 251 ) 590 SPACE 253 f,1
p 80 e 986 r 113 Shift 184 ( 251 ) 590 SPACE 253 f 128 o,1
e 986 r 113 Shift 184 ( 251 ) 590 SPACE 253 f 128 o 120 r,1
r 113 Shift 184 ( 251 ) 590 SPACE 253 f 128 o 120 r 201 SPACE,1
Shift 184 ( 251 ) 590 SPACE 253 f 128 o 120 r 201 SPACE 284 s,1
( 251 ) 590 SPACE 253 f 128 o 120 r 201 SPACE 284 s 112 SPACE,1
) 590 SPACE 253 f 128 o 120 r 201 SPACE 284 s 112 SPACE 115 i,1
SPACE 253 f 128 o 120 r 201 SPACE 284 s 112 SPACE 115 i 143 n,1
f 128 o 120 r 201 SPACE 284 s 112 SPACE 115 i 143 n 228 SPACE,1
o 120 r 201 SPACE 284 s 112 SPACE 115 i 143 n 228 SPACE 543 SPACE,1
r 201 SPACE 284 s 112 SPACE 115 i 143 n 228 SPACE 543 SPACE 135 Backspace,1
SPACE 284 s 112 SPACE 115 i 143 n 228 SPACE 543 SPACE 135 Backspace 425 Shift,1
s 112 SPACE 115 i 143 n 228 SPACE 543 SPACE 135 Backspace 425 Shift 203 Backspace,1
SPACE 115 i 143 n 228 SPACE 543 SPACE 135 Backspace 425 Shift 203 Backspace 164 Backspace,1
i 143 n 228 SPACE 543 SPACE 135 Backspace 425 Shift 203 Backspace 164 Backspace 538 SPACE,1
n 228 SPACE 543 SPACE 135 Backspace 425 Shift 203 Backspace 164 Backspace 538 SPACE 267 Backspace,1
SPACE 543 SPACE 135 Backspace 425 Shift 203 Backspace 164 Backspace 538 SPACE 267 Backspace 126 n,1
SPACE 135 Backspace 425 Shift 203 Backspace 164 Backspace 538 SPACE 267 Backspace 126 n 246 SPACE,1
Backspace 425 Shift 203 Backspace 164 Backspace 538 SPACE 267 Backspace 126 n 246 SPACE 282 Shift,1
"Shift 203 Backspace 164 Backspace 538 SPACE 267 Backspace 126 n 246 SPACE 282 Shift 732 """,1
"Backspace 164 Backspace 538 SPACE 267 Backspace 126 n 246 SPACE 282 Shift 732 "" 625 a",1
"Backspace 538 SPACE 267 Backspace 126 n 246 SPACE 282 Shift 732 "" 625 a 519 b",1
"SPACE 267 Backspace 126 n 246 SPACE 282 Shift 732 "" 625 a 519 b 218 c",1
"Backspace 126 n 246 SPACE 282 Shift 732 "" 625 a 519 b 218 c 222 d",1
"n 246 SPACE 282 Shift 732 "" 625 a 519 b 218 c 222 d 279 e",1
"SPACE 282 Shift 732 "" 625 a 519 b 218 c 222 d 279 e 233 f",1
"Shift 732 "" 625 a 519 b 218 c 222 d 279 e 233 f 484 g",1
""" 625 a 519 b 218 c 222 d 279 e 233 f 484 g 1388 Shift",1
"a 519 b 218 c 222 d 279 e 233 f 484 g 1388 Shift 380 """,1
r 162 i 100 n 268 t 232 Shift 301 ( 135 m 183 a 121 t,2
i 100 n 268 t 232 Shift 301 ( 135 m 183 a 121 t 635 h,2
n 268 t 232 Shift 301 ( 135 m 183 a 121 t 635 h 229 .,2
t 232 Shift 301 ( 135 m 183 a 121 t 635 h 229 . 79 s,2
Shift 301 ( 135 m 183 a 121 t 635 h 229 . 79 s 187 i,2
( 135 m 183 a 121 t 635 h 229 . 79 s 187 i 327 n,2
m 183 a 121 t 635 h 229 . 79 s 187 i 327 n 249 Shift,2
a 121 t 635 h 229 . 79 s 187 i 327 n 249 Shift 323 (,2
t 635 h 229 . 79 s 187 i 327 n 249 Shift 323 ( 104 m,2
h 229 . 79 s 187 i 327 n 249 Shift 323 ( 104 m 169 a,2
. 79 s 187 i 327 n 249 Shift 323 ( 104 m 169 a 96 t,2
s 187 i 327 n 249 Shift 323 ( 104 m 169 a 96 t 608 h,2
i 327 n 249 Shift 323 ( 104 m 169 a 96 t 608 h 422 .,2
n 249 Shift 323 ( 104 m 169 a 96 t 608 h 422 . 169 p,2
Shift 323 ( 104 m 169 a 96 t 608 h 422 . 169 p 658 i,2
( 104 m 169 a 96 t 608 h 422 . 169 p 658 i 248 /,2
m 169 a 96 t 608 h 422 . 169 p 658 i 248 / 252 2,2
a 96 t 608 h 422 . 169 p 658 i 248 / 252 2 241 Shift,2
t 608 h 422 . 169 p 658 i 248 / 252 2 241 Shift 159 ),2
h 422 . 169 p 658 i 248 / 252 2 241 Shift 159 ) 260 ),2
. 169 p 658 i 248 / 252 2 241 Shift 159 ) 260 ) 408 Enter,2
p 658 i 248 / 252 2 241 Shift 159 ) 260 ) 408 Enter 221 o,2
i 248 / 252 2 241 Shift 159 ) 260 ) 408 Enter 221 o 603 r,2
/ 252 2 241 Shift 159 ) 260 ) 408 Enter 221 o 603 r 111 Backspace,2
2 241 Shift 159 ) 260 ) 408 Enter 221 o 603 r 111 Backspace 373 Backspace,2
Shift 159 ) 260 ) 408 Enter 221 o 603 r 111 Backspace 373 Backspace 119 p,2
) 260 ) 408 Enter 221 o 603 r 111 Backspace 373 Backspace 119 p 160 r,2
) 408 Enter 221 o 603 r 111 Backspace 373 Backspace 119 p 160 r 128 i,2
Enter 221 o 603 r 111 Backspace 373 Backspace 119 p 160 r 128 i 124 n,2
o 603 r 111 Backspace 373 Backspace 119 p 160 r 128 i 124 n 213 t,2
r 111 Backspace 373 Backspace 119 p 160 r 128 i 124 n 213 t 236 Shift,2
Backspace 373 Backspace 119 p 160 r 128 i 124 n 213 t 236 Shift 674 (,2
Backspace 119 p 160 r 128 i 124 n 213 t 236 Shift 674 ( 298 [,2
p 160 r 128 i 124 n 213 t 236 Shift 674 ( 298 [ 244 Shift,2
"r 128 i 124 n 213 t 236 Shift 674 ( 298 [ 244 Shift 339 """,2
"i 124 n 213 t 236 Shift 674 ( 298 [ 244 Shift 339 "" 128 o",2
"n 213 t 236 Shift 674 ( 298 [ 244 Shift 339 "" 128 o 84 r",2
"t 236 Shift 674 ( 298 [ 244 Shift 339 "" 128 o 84 r 167 a",2
"Shift 674 ( 298 [ 244 Shift 339 "" 128 o 84 r 167 a 192 n",2
"( 298 [ 244 Shift 339 "" 128 o 84 r 167 a 192 n 97 g",2
"[ 244 Shift 339 "" 128 o 84 r 167 a 192 n 97 g 299 e",2
"Shift 339 "" 128 o 84 r 167 a 192 n 97 g 299 e 453 s",2
""" 128 o 84 r 167 a 192 n 97 g 299 e 453 s 172 Shift",2
"o 84 r 167 a 192 n 97 g 299 e 453 s 172 Shift 497 """,2
"r 167 a 192 n 97 g 299 e 453 s 172 Shift 497 "" 389 ,",2
"a 192 n 97 g 299 e 453 s 172 Shift 497 "" 389 , 280 Shift",2
"n 97 g 299 e 453 s 172 Shift 497 "" 389 , 280 Shift 567 """,2
"g 299 e 453 s 172 Shift 497 "" 389 , 280 Shift 567 "" 108 t",2
"e 453 s 172 Shift 497 "" 389 , 280 Shift 567 "" 108 t 505 a",2
"s 172 Shift 497 "" 389 , 280 Shift 567 "" 108 t 505 a 371 b",2
"Shift 497 "" 389 , 280 Shift 567 "" 108 t 505 a 371 b 97 l",2
""" 389 , 280 Shift 567 "" 108 t 505 a 371 b 97 l 226 e",2
", 280 Shift 567 "" 108 t 505 a 371 b 97 l 226 e 437 s",2
"Shift 567 "" 108 t 505 a 371 b 97 l 226 e 437 s 181 Shift",2
""" 108 t 505 a 371 b 97 l 226 e 437 s 181 Shift 1446 """,2
"t 505 a 371 b 97 l 226 e 437 s 181 Shift 1446 "" 278 ]",2
"a 371 b 97 l 226 e 437 s 181 Shift 1446 "" 278 ] 205 Shift",2
"b 97 l 226 e 437 s 181 Shift 1446 "" 278 ] 205 Shift 308 )",2
"l 226 e 437 s 181 Shift 1446 "" 278 ] 205 Shift 308 ) 867 Enter",2
"e 437 s 181 Shift 1446 "" 278 ] 205 Shift 308 ) 867 Enter 119 p",2
"s 181 Shift 1446 "" 278 ] 205 Shift 308 ) 867 Enter 119 p 161 r",2
"Shift 1446 "" 278 ] 205 Shift 308 ) 867 Enter 119 p 161 r 164 i",2
""" 278 ] 205 Shift 308 ) 867 Enter 119 p 161 r 164 i 84 n",2
] 205 Shift 308 ) 867 Enter 119 p 161 r 164 i 84 n 241 t,2
Shift 308 ) 867 Enter 119 p 161 r 164 i 84 n 241 t 228 Shift,2
) 867 Enter 119 p 161 r 164 i 84 n 241 t 228 Shift 312 (,2
Enter 119 p 161 r 164 i 84 n 241 t 228 Shift 312 ( 116 w,2
p 161 r 164 i 84 n 241 t 228 Shift 312 ( 116 w 634 e,2
r 164 i 84 n 241 t 228 Shift 312 ( 116 w 634 e 287 i,2
i 84 n 241 t 228 Shift 312 ( 116 w 634 e 287 i 215 g,2
n 241 t 228 Shift 312 ( 116 w 634 e 287 i 215 g 171 h,2
t 228 Shift 312 ( 116 w 634 e 287 i 215 g 171 h 367 t,2
Shift 312 ( 116 w 634 e 287 i 215 g 171 h 367 t 489 SPACE,2
( 116 w 634 e 287 i 215 g 171 h 367 t 489 SPACE 407 .,2
w 634 e 287 i 215 g 171 h 367 t 489 SPACE 407 . 251 Backspace,2
e 287 i 215 g 171 h 367 t 489 SPACE 407 . 251 Backspace 138 /,2
i 215 g 171 h 367 t 489 SPACE 407 . 251 Backspace 138 / 709 SPACE,2
g 171 h 367 t 489 SPACE 407 . 251 Backspace 138 / 709 SPACE 312 Shift,2
h 367 t 489 SPACE 407 . 251 Backspace 138 / 709 SPACE 312 Shift 338 (,2
t 489 SPACE 407 . 251 Backspace 138 / 709 SPACE 312 Shift 338 ( 97 h,2
SPACE 407 . 251 Backspace 138 / 709 SPACE 312 Shift 338 ( 97 h 206 e,2
. 251 Backspace 138 / 709 SPACE 312 Shift 338 ( 97 h 206 e 234 i,2
Backspace 138 / 709 SPACE 312 Shift 338 ( 97 h 206 e 234 i 334 g,2
/ 709 SPACE 312 Shift 338 ( 97 h 206 e 234 i 334 g 318 h,2
SPACE 312 Shift 338 ( 97 h 206 e 234 i 334 g 318 h 436 t,2
Shift 338 ( 97 h 206 e 234 i 334 g 318 h 436 t 248 SPACE,2
( 97 h 206 e 234 i 334 g 318 h 436 t 248 SPACE 133 Shift,2
h 206 e 234 i 334 g 318 h 436 t 248 SPACE 133 Shift 146 *,2
e 234 i 334 g 318 h 436 t 248 SPACE 133 Shift 146 * 176 SPACE,2
i 334 g 318 h 436 t 248 SPACE 133 Shift 146 * 176 SPACE 125 Shift,2
g 318 h 436 t 248 SPACE 133 Shift 146 * 176 SPACE 125 Shift 329 *,2
h 436 t 248 SPACE 133 Shift 146 * 176 SPACE 125 Shift 329 * 94 h,2
t 248 SPACE 133 Shift 146 * 176 SPACE 125 Shift 329 * 94 h 178 e,2
SPACE 133 Shift 146 * 176 SPACE 125 Shift 329 * 94 h 178 e 183 i,2
Shift 146 * 176 SPACE 125 Shift 329 * 94 h 178 e 183 i 375 g,2
* 176 SPACE 125 Shift 329 * 94 h 178 e 183 i 375 g 1148 h,2
SPACE 125 Shift 329 * 94 h 178 e 183 i 375 g 1148 h 512 t,2
Shift 329 * 94 h 178 e 183 i 375 g 1148 h 512 t 235 Shift,2
* 94 h 178 e 183 i 375 g 1148 h 512 t 235 Shift 128 ),2
h 178 e 183 i 375 g 1148 h 512 t 235 Shift 128 ) 639 ),2
e 183 i 375 g 1148 h 512 t 235 Shift 128 ) 639 ) 98 ArrowLeft,2
i 375 g 1148 h 512 t 235 Shift 128 ) 639 ) 98 ArrowLeft 107 ArrowLeft,2
g 1148 h 512 t 235 Shift 128 ) 639 ) 98 ArrowLeft 107 ArrowLeft 118 ArrowLeft,2
h 512 t 235 Shift 128 ) 639 ) 98 ArrowLeft 107 ArrowLeft 118 ArrowLeft 115 ArrowLeft,2
t 235 Shift 128 ) 639 ) 98 ArrowLeft 107 ArrowLeft 118 ArrowLeft 115 ArrowLeft 115 ArrowLeft,2
Shift 128 ) 639 ) 98 ArrowLeft 107 ArrowLeft 118 ArrowLeft 115 ArrowLeft 115 ArrowLeft 125 ArrowLeft,2
) 639 ) 98 ArrowLeft 107 ArrowLeft 118 ArrowLeft 115 ArrowLeft 115 ArrowLeft 125 ArrowLeft 201 ArrowLeft,2
) 98 ArrowLeft 107 ArrowLeft 118 ArrowLeft 115 ArrowLeft 115 ArrowLeft 125 ArrowLeft 201 ArrowLeft 407 ArrowLeft,2
ArrowLeft 107 ArrowLeft 118 ArrowLeft 115 ArrowLeft 115 ArrowLeft 125 ArrowLeft 201 ArrowLeft 407 ArrowLeft 360 Backspace,2
ArrowLeft 118 ArrowLeft 115 ArrowLeft 115 ArrowLeft 125 ArrowLeft 201 ArrowLeft 407 ArrowLeft 360 Backspace 120 ArrowRight,2
ArrowLeft 115 ArrowLeft 115 ArrowLeft 125 ArrowLeft 201 ArrowLeft 407 ArrowLeft 360 Backspace 120 ArrowRight 116 ArrowRight,2
ArrowLeft 115 ArrowLeft 125 ArrowLeft 201 ArrowLeft 407 ArrowLeft 360 Backspace 120 ArrowRight 116 ArrowRight 94 ArrowRight,2
ArrowLeft 125 ArrowLeft 201 ArrowLeft 407 ArrowLeft 360 Backspace 120 ArrowRight 116 ArrowRight 94 ArrowRight 113 ArrowRight,2
ArrowLeft 201 ArrowLeft 407 ArrowLeft 360 Backspace 120 ArrowRight 116 ArrowRight 94 ArrowRight 113 ArrowRight 117 ArrowRight,2
ArrowLeft 407 ArrowLeft 360 Backspace 120 ArrowRight 116 ArrowRight 94 ArrowRight 113 ArrowRight 117 ArrowRight 117 ArrowRight,2
ArrowLeft 360 Backspace 120 ArrowRight 116 ArrowRight 94 ArrowRight 113 ArrowRight 117 ArrowRight 117 ArrowRight 140 ArrowRight,2
Backspace 120 ArrowRight 116 ArrowRight 94 ArrowRight 113 ArrowRight 117 ArrowRight 117 ArrowRight 140 ArrowRight 459 ArrowRight,2
ArrowRight 116 ArrowRight 94 ArrowRight 113 ArrowRight 117 ArrowRight 117 ArrowRight 140 ArrowRight 459 ArrowRight 2259 Enter,2
ArrowRight 94 ArrowRight 113 ArrowRight 117 ArrowRight 117 ArrowRight 140 ArrowRight 459 ArrowRight 2259 Enter 113 p,2
ArrowRight 113 ArrowRight 117 ArrowRight 117 ArrowRight 140 ArrowRight 459 ArrowRight 2259 Enter 113 p 103 r,2
ArrowRight 117 ArrowRight 117 ArrowRight 140 ArrowRight 459 ArrowRight 2259 Enter 113 p 103 r 125 i,2
ArrowRight 117 ArrowRight 140 ArrowRight 459 ArrowRight 2259 Enter 113 p 103 r 125 i 96 n,2
ArrowRight 140 ArrowRight 459 ArrowRight 2259 Enter 113 p 103 r 125 i 96 n 370 t,2
ArrowRight 459 ArrowRight 2259 Enter 113 p 103 r 125 i 96 n 370 t 239 Shift,2
ArrowRight 2259 Enter 113 p 103 r 125 i 96 n 370 t 239 Shift 828 (,2
Enter 113 p 103 r 125 i 96 n 370 t 239 Shift 828 ( 253 x,2
p 103 r 125 i 96 n 370 t 239 Shift 828 ( 253 x 359 SPACE,2
r 125 i 96 n 370 t 239 Shift 828 ( 253 x 359 SPACE 341 i,2
i 96 n 370 t 239 Shift 828 ( 253 x 359 SPACE 341 i 204 f,2
n 370 t 239 Shift 828 ( 253 x 359 SPACE 341 i 204 f 535 SPACE,2
t 239 Shift 828 ( 253 x 359 SPACE 341 i 204 f 535 SPACE 207 x,2
Shift 828 ( 253 x 359 SPACE 341 i 204 f 535 SPACE 207 x 259 SPACE,2
( 253 x 359 SPACE 341 i 204 f 535 SPACE 207 x 259 SPACE 256 Shift,2
x 359 SPACE 341 i 204 f 535 SPACE 207 x 259 SPACE 256 Shift 380 >,2
SPACE 341 i 204 f 535 SPACE 207 x 259 SPACE 256 Shift 380 > 435 =,2
i 204 f 535 SPACE 207 x 259 SPACE 256 Shift 380 > 435 = 439 SPACE,2
f 535 SPACE 207 x 259 SPACE 256 Shift 380 > 435 = 439 SPACE 183 y,2
SPACE 207 x 259 SPACE 256 Shift 380 > 435 = 439 SPACE 183 y 360 SPACE,2
x 259 SPACE 256 Shift 380 > 435 = 439 SPACE 183 y 360 SPACE 316 e,2
SPACE 256 Shift 380 > 435 = 439 SPACE 183 y 360 SPACE 316 e 193 l,2
Shift 380 > 435 = 439 SPACE 183 y 360 SPACE 316 e 193 l 76 s,2
> 435 = 439 SPACE 183 y 360 SPACE 316 e 193 l 76 s 327 e,2
= 439 SPACE 183 y 360 SPACE 316 e 193 l 76 s 327 e 296 SPACE,2
SPACE 183 y 360 SPACE 316 e 193 l 76 s 327 e 296 SPACE 193 y,2
y 360 SPACE 316 e 193 l 76 s 327 e 296 SPACE 193 y 171 SPACE,2
SPACE 316 e 193 l 76 s 327 e 296 SPACE 193 y 171 SPACE 468 Shift,2
e 193 l 76 s 327 e 296 SPACE 193 y 171 SPACE 468 Shift 446 Backspace,2
l 76 s 327 e 296 SPACE 193 y 171 SPACE 468 Shift 446 Backspace 245 Shift,2
